q,123
r,modulo,len_odds,odds
1,"(3, 4)",5,3,7,11,15,19
2,"(1, 8)",5,1,9,17,25,33
3,"(5, 16)",5,5,21,37,53,69
4,"(29, 32)",5,29,61,93,125,157
5,"(45, 64)",5,45,109,173,237,301
6,"(13, 128)",5,13,141,269,397,525
7,"(205, 256)",5,205,461,717,973,1229
8,"(77, 512)",5,77,589,1101,1613,2125
9,"(845, 1024)",5,845,1869,2893,3917,4941
10,"(1357, 2048)",5,1357,3405,5453,7501,9549
11,"(2381, 4096)",5,2381,6477,10573,14669,18765
12,"(4429, 8192)",5,4429,12621,20813,29005,37197
13,"(333, 16384)",5,333,16717,33101,49485,65869
14,"(24909, 32768)",5,24909,57677,90445,123213,155981
15,"(41293, 65536)",5,41293,106829,172365,237901,303437
16,"(74061, 131072)",5,74061,205133,336205,467277,598349
17,"(139597, 262144)",5,139597,401741,663885,926029,1188173
18,"(270669, 524288)",5,270669,794957,1319245,1843533,2367821
19,"(532813, 1048576)",5,532813,1581389,2629965,3678541,4727117
20,"(8525, 2097152)",5,8525,2105677,4202829,6299981,8397133
