q,99
r,modulo,len_odds,odds
1,"(3, 4)",5,3,7,11,15,19
2,"(1, 8)",5,1,9,17,25,33
3,"(13, 16)",5,13,29,45,61,77
4,"(5, 32)",5,5,37,69,101,133
5,"(21, 64)",5,21,85,149,213,277
6,"(117, 128)",5,117,245,373,501,629
7,"(53, 256)",5,53,309,565,821,1077
8,"(437, 512)",5,437,949,1461,1973,2485
9,"(181, 1024)",5,181,1205,2229,3253,4277
10,"(693, 2048)",5,693,2741,4789,6837,8885
11,"(1717, 4096)",5,1717,5813,9909,14005,18101
12,"(3765, 8192)",5,3765,11957,20149,28341,36533
13,"(7861, 16384)",5,7861,24245,40629,57013,73397
14,"(16053, 32768)",5,16053,48821,81589,114357,147125
15,"(65205, 65536)",5,65205,130741,196277,261813,327349
16,"(32437, 131072)",5,32437,163509,294581,425653,556725
17,"(229045, 262144)",5,229045,491189,753333,1015477,1277621
18,"(97973, 524288)",5,97973,622261,1146549,1670837,2195125
19,"(884405, 1048576)",5,884405,1932981,2981557,4030133,5078709
20,"(1408693, 2097152)",5,1408693,3505845,5602997,7700149,9797301
