q,255
r,modulo,len_odds,odds
1,"(3, 4)",5,3,7,11,15,19
2,"(5, 8)",5,5,13,21,29,37
3,"(9, 16)",5,9,25,41,57,73
4,"(17, 32)",5,17,49,81,113,145
5,"(33, 64)",5,33,97,161,225,289
6,"(65, 128)",5,65,193,321,449,577
7,"(129, 256)",5,129,385,641,897,1153
8,"(1, 512)",5,1,513,1025,1537,2049
9,"(769, 1024)",5,769,1793,2817,3841,4865
10,"(1281, 2048)",5,1281,3329,5377,7425,9473
11,"(2305, 4096)",5,2305,6401,10497,14593,18689
12,"(4353, 8192)",5,4353,12545,20737,28929,37121
13,"(8449, 16384)",5,8449,24833,41217,57601,73985
14,"(16641, 32768)",5,16641,49409,82177,114945,147713
15,"(33025, 65536)",5,33025,98561,164097,229633,295169
16,"(257, 131072)",5,257,131329,262401,393473,524545
17,"(196865, 262144)",5,196865,459009,721153,983297,1245441
18,"(327937, 524288)",5,327937,852225,1376513,1900801,2425089
19,"(590081, 1048576)",5,590081,1638657,2687233,3735809,4784385
20,"(1114369, 2097152)",5,1114369,3211521,5308673,7405825,9502977
