q,63
r,modulo,len_odds,odds
1,"(3, 4)",5,3,7,11,15,19
2,"(5, 8)",5,5,13,21,29,37
3,"(9, 16)",5,9,25,41,57,73
4,"(17, 32)",5,17,49,81,113,145
5,"(33, 64)",5,33,97,161,225,289
6,"(1, 128)",5,1,129,257,385,513
7,"(193, 256)",5,193,449,705,961,1217
8,"(321, 512)",5,321,833,1345,1857,2369
9,"(577, 1024)",5,577,1601,2625,3649,4673
10,"(1089, 2048)",5,1089,3137,5185,7233,9281
11,"(2113, 4096)",5,2113,6209,10305,14401,18497
12,"(65, 8192)",5,65,8257,16449,24641,32833
13,"(12353, 16384)",5,12353,28737,45121,61505,77889
14,"(20545, 32768)",5,20545,53313,86081,118849,151617
15,"(36929, 65536)",5,36929,102465,168001,233537,299073
16,"(69697, 131072)",5,69697,200769,331841,462913,593985
17,"(135233, 262144)",5,135233,397377,659521,921665,1183809
18,"(4161, 524288)",5,4161,528449,1052737,1577025,2101313
19,"(790593, 1048576)",5,790593,1839169,2887745,3936321,4984897
20,"(1314881, 2097152)",5,1314881,3412033,5509185,7606337,9703489
