q,9
r,modulo,len_odds,odds
1,"(1, 4)",5,1,5,9,13,17
2,"(3, 8)",5,3,11,19,27,35
3,"(15, 16)",5,15,31,47,63,79
4,"(23, 32)",5,23,55,87,119,151
5,"(39, 64)",5,39,103,167,231,295
6,"(7, 128)",5,7,135,263,391,519
7,"(71, 256)",5,71,327,583,839,1095
8,"(199, 512)",5,199,711,1223,1735,2247
9,"(967, 1024)",5,967,1991,3015,4039,5063
10,"(1479, 2048)",5,1479,3527,5575,7623,9671
11,"(2503, 4096)",5,2503,6599,10695,14791,18887
12,"(455, 8192)",5,455,8647,16839,25031,33223
13,"(4551, 16384)",5,4551,20935,37319,53703,70087
14,"(12743, 32768)",5,12743,45511,78279,111047,143815
15,"(61895, 65536)",5,61895,127431,192967,258503,324039
16,"(94663, 131072)",5,94663,225735,356807,487879,618951
17,"(160199, 262144)",5,160199,422343,684487,946631,1208775
18,"(29127, 524288)",5,29127,553415,1077703,1601991,2126279
19,"(291271, 1048576)",5,291271,1339847,2388423,3436999,4485575
20,"(815559, 2097152)",5,815559,2912711,5009863,7107015,9204167
