q,43
r,modulo,len_odds,odds
1,"(3, 4)",5,3,7,11,15,19
2,"(1, 8)",5,1,9,17,25,33
3,"(5, 16)",5,5,21,37,53,69
4,"(13, 32)",5,13,45,77,109,141
5,"(29, 64)",5,29,93,157,221,285
6,"(61, 128)",5,61,189,317,445,573
7,"(253, 256)",5,253,509,765,1021,1277
8,"(125, 512)",5,125,637,1149,1661,2173
9,"(893, 1024)",5,893,1917,2941,3965,4989
10,"(1405, 2048)",5,1405,3453,5501,7549,9597
11,"(2429, 4096)",5,2429,6525,10621,14717,18813
12,"(4477, 8192)",5,4477,12669,20861,29053,37245
13,"(8573, 16384)",5,8573,24957,41341,57725,74109
14,"(381, 32768)",5,381,33149,65917,98685,131453
15,"(49533, 65536)",5,49533,115069,180605,246141,311677
16,"(16765, 131072)",5,16765,147837,278909,409981,541053
17,"(82301, 262144)",5,82301,344445,606589,868733,1130877
18,"(213373, 524288)",5,213373,737661,1261949,1786237,2310525
19,"(475517, 1048576)",5,475517,1524093,2572669,3621245,4669821
20,"(999805, 2097152)",5,999805,3096957,5194109,7291261,9388413
